시군구,어린이집명코드,점수,어린이집명,어린이집유형,운영현황,우편번호,주소,전화번호,팩스번호,보육실수,보육실면적,놀이터수,보육교직원수,정원,현원,통학차량운영여부,위도,경도,홈페이지주소
송파구,4481,,삼전어린이집,국공립,정상,5598,서울특별시 송파구 백제고분로32길 35 삼전종합사회복지관 1층,02-421-9489,02-421-9489,5,259,1,12,78,75,미운영,37.4992164,127.0949926,http://samjeon.or.kr
송파구,4482,,거성어린이집,국공립,정상,5774,서울특별시 송파구 오금로 544-6 거성어린이집,02-431-5773,02-431-0960,6,223,1,13,84,65,미운영,37.4924358,127.149316,
송파구,4483,,조은어린이집,국공립,정상,5789,서울특별시 송파구 양산로2길 38 거여6단지아파트 관리사무소 1층 조은어린이집 (거여동),02-430-5765,02-6415-5765,4,132,1,8,49,46,미운영,37.4884845,127.146477,
송파구,4484,,오금 어린이집,국공립,정상,5731,서울특별시 송파구 마천로27길 4 (오금동),02-403-2057,02-403-2059,6,237,0,19,113,109,미운영,37.5103499,127.129373,cafe.dame.net/okem
송파구,4485,,국민체육진흥공단어린이집,직장,정상,5540,서울특별시 송파구 올림픽로 424 올림픽공원내 올림픽수영장건물 국민체육진흥공단어린이집,02-410-1248,02-410-1249,4,325,2,14,93,54,미운영,37.5217853,127.1165203,
송파구,4486,,송파제일어린이집,국공립,정상,5669,서울특별시 송파구 가락로23길 9 ,02-423-6128,02-423-6129,9,465,1,26,159,159,미운영,37.5035555,127.1122247,
송파구,4487,,롯데호텔어린이집,직장,정상,5619,서울특별시 송파구 백제고분로45길 24 정명빌딩 1층 (송파동),02-3431-6110,02-3431-6306,3,158,0,10,37,23,미운영,37.5101919,127.1090118,
송파구,4488,,문정어린이집,국공립,정상,5797,서울특별시 송파구 송이로32길 21 (문정동),02-407-6307,02-407-6308,6,225,1,17,91,90,미운영,37.4880344,127.1276581,munjeong6307네이버카페
송파구,4489,,은혜어린이집,가정,정상,5503,"서울특별시 송파구 송파대로 567 507동 104호(잠실동, 잠실주공5단지아파트)",02-417-2515,02-417-2515,3,55,2,8,20,18,미운영,37.515194,127.0948475,
송파구,4490,,예랑어린이집,민간,정상,5615,서울특별시 송파구 백제고분로36가길 21 (석촌동),02-416-2515,02-2202-2515,10,313,4,23,118,107,운영,37.5045121,127.1024096,
송파구,4491,,송파여성문화회관방과후어린이집,법인·단체등,정상,5666,서울특별시 송파구 백제고분로42길 5 송파여성문화회관 3층 방과후교실 (송파동),02-3432-3331,02-418-3863,1,96,0,3,20,20,미운영,37.5058779,127.1098195,http://www.songpawoman.org/
송파구,4492,,가락복지관어린이집,국공립,정상,5698,서울특별시 송파구 양재대로 897 (가락동),02-449-2356,02-449-2352,4,220,1,12,70,57,미운영,37.49714,127.1182515,www.garak.or.kr
송파구,4493,,산성어린이집,국공립,정상,5756,서울특별시 송파구 마천로41길 12 ,02-449-5552,02-449-5524,7,328,3,16,104,100,미운영,37.4968815,127.1486014,
송파구,4494,,산돌어린이집,민간,정상,5754,서울특별시 송파구 성내천로24길 5 (마천동),02-404-6003,02-430-6001,3,108,0,6,29,16,운영,37.5000378,127.1487183,snadol1227@hanmail.net
송파구,4495,,가원어린이집,민간,정상,5744,서울특별시 송파구 오금로57길 22 가원어린이집,02-408-1074,02-408-1077,7,307,1,19,116,105,운영,37.4954354,127.1435665,
송파구,4496,,쌍용아이사랑어린이집,민간,정상,5705,서울특별시 송파구 송이로15길 33 쌍용 2차 아파트 관리동 어린이집,02-430-8387,02-430-8387,3,121,0,7,33,30,미운영,37.5015731,127.1222629,
송파구,4497,,석촌삐아제어린이집,민간,정상,5687,서울특별시 송파구 송파대로39길 13 (석촌동),02-2203-6694,02-419-5087,9,315,1,17,83,83,운영,37.5053577,127.1057493,http://cyworld.com/bun229
송파구,4498,,솔빈어린이집,민간,정상,5714,서울특별시 송파구 송이로17길 1-1 서울특별시 송파구 송이로 1-1 (가락동),02-404-8094,--,3,80,0,6,17,13,미운영,37.4981674,127.1215406,네이버카페 솔빈어린이집
송파구,4499,,무궁화어린이집,민간,정상,5642,서울특별시 송파구 백제고분로48길 20 (방이동),02-413-4018,02-413-4018,6,300,1,12,70,67,미운영,37.5109042,127.1153161,
송파구,4500,,보혜어린이집,민간,정상,5671,서울특별시 송파구 가락로28길 11 (송파동),02-2202-9170,02-2202-9170,4,180,0,8,32,31,미운영,37.5060574,127.1171151,cafe.naver.com/bohyekid.cafe
송파구,4501,,리틀짐어린이집,민간,정상,5663,서울특별시 송파구 오금로20길 3 리틀짐 어린이집 1층,02-417-0003,02-420-1060,6,120,1,16,58,57,운영,37.5091554,127.1133468,
송파구,4502,,엄마품어린이집,민간,정상,5646,서울특별시 송파구 오금로31길 19 2층,02-413-8668,02-413-8668,5,149,0,8,44,43,운영,37.5076341,127.1219307,http://blog.naver.com/ohmymom1
송파구,4503,,쌍용어린이집,민간,정상,5823,서울특별시 송파구 동남로 193 가락쌍용아파트관리동,02-400-3401,02-400-3441,5,192,1,10,66,60,운영,37.49563,127.128207,
송파구,4504,,이솝어린이집,민간,정상,5825,서울특별시 송파구 동남로9길 31 (가락동),02-406-3322,02-400-9964,3,100,0,8,27,26,미운영,37.4948266,127.1266879,
송파구,4505,,아이사랑 어린이집,법인·단체등,정상,5580,서울특별시 송파구 도곡로62길 49 (잠실동),02-413-3944,02-413-3944,4,170,0,6,31,17,미운영,37.5031899,127.0819599,
송파구,4506,,다래어린이집,민간,정상,5769,서울특별시 송파구 오금로42길 9 ,02-404-0237,02-404-0237,3,174,1,10,61,28,운영,37.4971192,127.1343209,http://cafe.naver.com/daraekids
송파구,4507,,열린이레어린이집,민간,정상,5785,서울특별시 송파구 오금로46길 65 (가락동),02-400-0606,02-403-9494,5,227,0,11,86,64,운영,37.4944392,127.1336981,
송파구,4508,,삼전중앙어린이집,민간,정상,5590,서울특별시 송파구 백제고분로28길 23-3 ,02-418-8558,02-418-8553,6,120,0,9,45,41,미운영,37.5008884,127.0917325,
송파구,4509,,연세중앙어린이집,민간,정상,5690,"서울특별시 송파구 가락로11길 15-15 하인즈빌라 101,2호 (석촌동)",02-2202-5596,02-2202-5590,5,85,0,9,37,34,미운영,37.5014319,127.1035492,
송파구,4510,,송은어린이집,민간,정상,5807,서울특별시 송파구 송파대로16길 11 (문정동),02-448-3714,02-448-3714,4,85,0,7,32,31,운영,37.485195,127.11827,
송파구,4511,,(재)천주교서울대교구유지재단천사어린이집,법인·단체등,정상,5753,서울특별시 송파구 거마로24길 11 (마천동),02-409-1406,02-409-1507,5,262,0,11,61,57,미운영,37.49942,127.1491268,
송파구,4512,,새한어린이집,민간,정상,5573,서울특별시 송파구 도곡로62길 21 (잠실동),02-414-9363,02-414-9330,5,291,0,10,67,63,미운영,37.5038761,127.0790233,
송파구,4513,,새열매어린이집,가정,휴지,5825,"서울특별시 송파구 동남로9길 39 101동 110호(가락동, 풍림아파트)",02-431-1333,02-431-1333,3,79,1,0,13,0,미운영,37.4954351,127.1263737,
송파구,4514,,문정동화나라어린이집,민간,정상,5804,서울특별시 송파구 동남로8길 18 (문정동),02-448-0507,02-448-5560,3,125,0,7,34,34,운영,37.4890222,127.1265604,
송파구,4515,,요요몬테소리어린이집,민간,정상,5634,서울특별시 송파구 오금로27길 37 (방이동),02-421-1129,02-421-1138,5,157,0,11,43,41,운영,37.5086433,127.1203075,www.yoyo.co.kr
송파구,4516,,아이들세상어린이집,가정,정상,5508,"서울특별시 송파구 올림픽로 399 16동 103호(신천동, 진주아파트)",02-419-4587,02-419-4587,3,77,0,0,20,0,미운영,37.5182361,127.1106148,
송파구,4517,,래미안파인탑어린이집,민간,정상,5673,서울특별시 송파구 오금로32길 31 래미안송파파인탑 단지 내,02-2202-6112,02-2202-6117,8,399,2,16,92,87,미운영,37.502573,127.1199576,cafe.daum.net/song2forest
송파구,4518,,은빛어린이집,민간,정상,5595,"서울특별시 송파구 백제고분로22길 37 101동 2층(삼전동, 현대아파트)",02-422-9376,02-422-9366,3,200,0,5,27,20,미운영,37.5002643,127.0886153,
송파구,4519,,훼밀리어린이집,가정,정상,5834,"서울특별시 송파구 중대로 24 106동 105호(문정동, 올림픽훼밀리타운아파트)",02-400-3421,02-400-3421,3,51,0,5,19,16,미운영,37.4890746,127.1142451,family.uriai.net
송파구,4520,,삼성아트어린이집,민간,정상,5794,서울특별시 송파구 문정로 83 ,02-401-7245,02-401-7245,5,137,0,10,48,46,미운영,37.4905107,127.1303692,
송파구,4521,,비테에영재어린이집,가정,정상,5785,"서울특별시 송파구 오금로46길 51 103호(가락동, 훼미리빌라)",02-3401-1999,02-3401-1999,4,56,0,6,20,19,운영,37.4938243,127.1365672,
송파구,4522,,개나리어린이집,민간,정상,5745,서울특별시 송파구 성내천로 189 (마천동),02-403-7365,02-403-7365,3,91,0,8,34,25,운영,37.5010862,127.1435423,www.gaenari.pe.kr
송파구,4523,,열린사랑 어린이집,민간,정상,5688,서울특별시 송파구 가락로 87 (석촌동),02-424-3366,--,4,72,1,6,30,19,미운영,37.503517,127.1035697,http://cafe.daum.net/openlovechildcare
송파구,4524,,방이하나어린이집,가정,정상,5546,서울특별시 송파구 올림픽로32길 57-9 101호,02-415-1489,02-415-1489,3,47,0,7,20,20,미운영,37.5125959,127.1127239,
송파구,4525,,소영몬테소리어린이집,민간,휴지,5763,서울특별시 송파구 마천로61길 22 (마천동),02-406-6932,02-406-6932,4,125,0,0,35,0,미운영,37.4931771,127.1541044,
송파구,4526,,리더 어린이집,민간,정상,5690,서울특별시 송파구 가락로11길 9-18 (),02-414-1860,02-424-8749,8,212,1,15,80,64,운영,37.5008742,127.1036701,
송파구,4527,,삼성래미안어린이집,민간,정상,5672,서울특별시 송파구 오금로32길 14 삼성래미안아파트관리동 (송파동),02-420-3238,02-420-3175,4,133,2,9,35,34,미운영,37.5048738,127.1189888,
송파구,4528,,야호은물어린이집,가정,정상,5530,"서울특별시 송파구 올림픽로 525 103동 101호(풍납동, 현대아파트)",02-484-5955,02-484-5955,4,58,0,5,19,19,미운영,37.5325692,127.1162348,키즈노트
송파구,4529,,두리어린이집,민간,정상,5512,서울특별시 송파구 바람드리길 41 ,02-484-5417,02-485-7732,4,109,0,7,36,16,미운영,37.5374595,127.120436,
송파구,4530,,예일어린이집,민간,정상,5577,서울특별시 송파구 백제고분로20길 16 현대아파트 단지내,02-424-9019,02-424-9239,12,449,1,15,93,92,운영,37.50388,127.0853242,
송파구,4531,,한나몬테소리어린이집,가정,정상,5623,서울특별시 송파구 백제고분로41길 36-5 ,02-420-5030,02-6455-3097,4,54,0,7,20,19,미운영,37.5090632,127.1063219,www.hannakid.co.kr
송파구,4532,,파란나라어린이집,민간,정상,5533,서울특별시 송파구 풍성로14길 9 (풍납동),02-487-0100,02-487-0100,3,83,0,7,28,17,운영,37.5334867,127.1165678,
송파구,4533,,삼전복지관방과후어린이집,법인·단체등,정상,5598,서울특별시 송파구 백제고분로32길 35 3층(삼전동),02-421-6078,02-421-6079,1,87,0,2,20,20,미운영,37.4990868,127.0949606,samjeon.or.kr
송파구,4534,,슬아어린이집,가정,휴지,138820,"서울 송파구 마천1동 183번지 48호, 3층 ",02-402-4727,--,2,26,0,0,10,0,,,,
송파구,4535,,선민몬테소리어린이집,가정,정상,5569,서울특별시 송파구 백제고분로11길 30 (잠실동),02-417-9216,02-417-9216,3,70,0,3,14,6,미운영,37.5089326,127.0832387,
송파구,4536,,초원어린이집,가정,정상,5567,서울특별시 송파구 백제고분로19길 12-14 남강로얄맨션 101호,02-421-8365,02-421-8365,3,57,0,5,15,12,미운영,37.5056168,127.0875899,
송파구,4537,,초롱별어린이집,민간,정상,5621,서울특별시 송파구 백제고분로41길 8-8 ,02-417-9005,02-417-9005,3,75,0,6,27,19,운영,37.5071163,127.1087339,
송파구,4538,,이루리어린이집,민간,정상,5627,서울특별시 송파구 백제고분로50길 19-15 ,02-414-5858,02-414-6858,3,78,0,9,29,24,미운영,37.5143801,127.1174379,
송파구,4539,,리틀샤론어린이집,가정,정상,5533,서울특별시 송파구 풍성로16길 14 (풍납동),02-6403-5936,--,3,45,0,4,17,8,미운영,37.5332388,127.1165527,
송파구,4540,,초롱어린이집,민간,정상,5621,서울특별시 송파구 송파대로44길 22 (/1층) (송파동),02-417-9004,02-417-9004,3,67,0,6,24,23,미운영,37.5076353,127.1081373,
송파구,4541,,중대어린이집,가정,정상,5770,"서울특별시 송파구 오금로 432 9동 103호(가락동, 삼환아파트)",02-406-1789,02-406-1789,4,51,0,6,15,15,미운영,37.495713,127.1368727,
송파구,4542,,리나어린이집,가정,정상,5675,서울특별시 송파구 송이로2길 20 (송파동),02-417-2919,02-417-2919,3,65,0,7,20,20,미운영,37.5093375,127.1064631,lina5758@hanmail.net
송파구,4543,,문정키즈어린이집,가정,정상,5793,서울특별시 송파구 송이로31길 32-10 ,02-448-8394,--,3,53,0,6,20,13,미운영,37.4897994,127.134255,
송파구,4544,,조약돌어린이집,법인·단체등,정상,5598,서울특별시 송파구 삼학사로1길 18 (삼전동),02-3432-0008,02-3432-0636,2,91,0,7,24,24,미운영,37.4980595,127.0947219,
송파구,4545,,병아리어린이집,가정,정상,5604,서울특별시 송파구 삼전로10길 40 1층 201호,02-422-5904,--,3,52,0,4,12,11,미운영,37.5046354,127.0937761,
송파구,4546,,함께하는어린이집,가정,정상,5533,서울특별시 송파구 풍성로14길 19 현대아파트 106호 (풍납동),02-470-4993,02-472-4993,3,32,0,4,12,8,미운영,37.5325692,127.1162348,www.with-child.co.kr
송파구,4547,,에이비시어린이집,가정,정상,5507,"서울특별시 송파구 올림픽로 435 107동 104호(신천동, 파크리오아파트)",02-489-2840,02-483-4068,3,88,0,6,20,18,미운영,37.5219316,127.1135131,cafe.naver.com/abckidsworld
송파구,4548,,참사랑영재어린이집,가정,정상,5823,"서울특별시 송파구 동남로 189 201동 107호(가락동, 가락1차쌍용아파트)",02-403-5459,02-403-5459,3,100,1,2,19,3,미운영,37.49563,127.128207,
송파구,4549,,빙고어린이집,민간,정상,5692,서울특별시 송파구 삼학사로4길 13-1 ,02-417-3937,--,6,172,0,10,40,40,미운영,37.4993979,127.0982954,
송파구,4550,,사랑어린이집,민간,정상,5531,서울특별시 송파구 토성로19길 35-1 ,02-488-8819,02-488-8813,7,297,1,11,127,72,운영,37.5314675,127.1193467,club.cyworld.com/sarang8819
송파구,4551,,우리별어린이집,민간,정상,5735,서울특별시 송파구 거마로13길 18 우리별어린이집 (거여동),02-449-0080,02-449-0080,3,62,0,8,29,11,운영,37.497619,127.1445398,
송파구,4552,,아침어린이집,가정,정상,5672,"서울특별시 송파구 오금로32길 42 101동 101호(송파동, 현대)",02-414-6047,02-6285-6047,3,72,1,6,20,18,미운영,37.5033228,127.1181521,http://cyworld.com
송파구,4553,,예지어린이집,민간,정상,5786,서울특별시 송파구 송이로31길 56 문정시영아파트 단지내 (문정동),02-401-1164,02-449-3362,4,84,0,9,32,30,미운영,37.4910746,127.1358452,
송파구,4554,,영재교육어린이집,가정,정상,5622,서울특별시 송파구 오금로16길 19 (송파동),02-3432-9125,02-2203-0123,4,130,0,6,20,20,미운영,37.5110989,127.1090937,clubcyworld.com/welovebebe
송파구,4555,,혜성어린이집,가정,정상,5763,"서울특별시 송파구 성내천로 314 202동 104호(마천동, 금호어울림)",02-401-5841,02-403-5841,3,53,0,4,20,14,미운영,37.4931581,127.1555099,http://hyeseong.or.kr
송파구,4556,,청목나래어린이집,민간,정상,5526,서울특별시 송파구 풍성로14길 24 청목나래어린이집 (풍납동),02-478-4928,02-478-4929,4,114,0,4,37,11,미운영,37.5324859,127.1155682,http://cafe.daum.net/cm-childcare
송파구,4557,,한국기독교장로회거암교회부설거암어린이집,민간,정상,5767,서울특별시 송파구 마천로44길 3-3 ,02-402-9353,02-402-9008,4,164,1,7,62,38,운영,37.4965494,127.1477751,http://child.geoam.org
송파구,4558,,코코어린이집,가정,정상,5778,"서울특별시 송파구 양산로8길 18 202동 104호(거여동, 거여동아2단지)",02-443-6351,02-443-6351,3,67,0,6,20,19,미운영,37.4903176,127.146152,www.cyworld.com/koko2797
송파구,4559,,시온어린이집,민간,정상,5740,서울특별시 송파구 오금로49길 33 (오금동),02-449-7898,02-449-7898,4,95,0,5,22,12,미운영,37.498858,127.1388506,http://cafe.daum.net/sionhouse
송파구,4560,,별빛어린이집,민간,정상,5635,서울특별시 송파구 가락로40길 9 2층 별빛어린이집,02-420-9920,02-420-9920,4,106,0,10,44,43,미운영,37.5110997,127.1201517,http://cafe.naver.com/stars420
송파구,4561,,꼬예미키즈어린이집,민간,정상,5704,서울특별시 송파구 오금로36길 37 (가락동),02-448-4481,02-448-4481,4,136,0,11,39,23,운영,37.5008125,127.1232621,네이버카페  꼬예미키즈어린이집
송파구,4562,,예손어린이집,가정,정상,5801,"서울특별시 송파구 송이로34길 26 101동 111호(문정동, 현대2차아파트)",02-403-7379,02-403-7379,3,50,0,7,19,14,미운영,37.4857438,127.130334,"http://cafe,daum,net/puruamukid"
송파구,4563,,양무리어린이집,민간,정상,5570,서울특별시 송파구 백제고분로11길 8 (잠실동),02-421-4187,02-416-1004,8,522,1,19,122,121,운영,37.5069051,127.0808778,
송파구,4564,,도레미어린이집,민간,정상,5714,서울특별시 송파구 송이로17길 13 승지빌딩 1층,02-430-3123,02-403-7115,4,90,0,7,34,27,운영,37.4987465,127.1225992,
송파구,4565,,마천키즈어린이집,가정,휴지,5746,"서울특별시 송파구 성내천로 211 103동 102호(마천동, 우방아파트)",02-408-5041,02-408-5041,3,60,0,0,20,0,미운영,37.5002405,127.1519544,
송파구,4566,,해오름어린이집,가정,휴지,5507,"서울특별시 송파구 올림픽로 435 224동 102호(신천동, 파크리오아파트)",02-404-4121,02-404-4121,3,51,0,0,19,0,미운영,37.5219316,127.1135131,http://cafe.naver.com/haeorumlovekid
송파구,4567,,천사들의어린이집,가정,정상,5797,"서울특별시 송파구 문정로 55 103동 101호(문정동, 문정대우푸르지오아파트)",02-401-0792,--,3,39,0,3,13,10,미운영,37.4868806,127.1281238,grayms0792@yahoo.co.kr
송파구,4568,,피터팬랜드어린이집,민간,정상,5528,서울특별시 송파구 풍성로 52 ,02-477-4881,02-477-4892,3,84,0,6,31,26,운영,37.5331696,127.1181454,
송파구,4569,,피터팬어린이집,민간,정상,5522,서울특별시 송파구 풍성로 57 (풍납동),02-472-4896,02-477-4892,3,100,0,7,29,19,미운영,37.5338858,127.1188521,
송파구,4570,,풍납사임당어린이집,가정,정상,5515,"서울특별시 송파구 한가람로 468 102동 104호(풍납동, 신성노바빌아파트)",02-487-9765,02-487-9765,3,51,1,6,19,16,미운영,37.5385407,127.1167068,http;//WWW.aga24.co.kr
송파구,4571,,새롬어린이집,가정,정상,5691,서울특별시 송파구 삼학사로6길 29 현대파크빌 101호 (석촌동),02-418-1379,--,3,75,0,7,20,19,미운영,37.499969,127.1000483,http://cafe.daum.net/saerom.com
송파구,4572,,다솜어린이집,가정,정상,5516,"서울특별시 송파구 한가람로 448 105동 105호(풍납동, 동아한가람아파트)",02-487-6105,02-487-6106,3,71,0,6,19,19,미운영,37.537009,127.114494,
송파구,4573,,월드비젼어린이집,민간,정상,5697,서울특별시 송파구 송파대로37길 22-1 ,02-425-0077,02-2203-6650,7,180,3,11,65,53,운영,37.5010121,127.1098696,www.worldchild.co.kr
송파구,4574,,하늘빛어린이집,가정,휴지,138863,서울 송파구 잠실본동 226-13호1층 ,02-419-0117,--,3,65,0,0,20,0,,37.506919,127.0830838,
송파구,4575,,브니엘어린이집,가정,정상,5823,"서울특별시 송파구 동남로 189 303동 109호(가락동, 가락1차쌍용아파트)",02-408-6214,02-408-6214,3,53,0,6,19,19,미운영,37.49563,127.128207,
송파구,4576,,한가람어린이집,민간,정상,5516,서울특별시 송파구 한가람로 446 동아한가람아파트 단지내 (풍납동),02-478-1210,02-478-1210,2,138,0,4,30,28,미운영,37.537009,127.114494,
송파구,4577,,아이꿈터어린이집,가정,정상,5516,"서울특별시 송파구 한가람로 446 102동 106호(풍납동, 동아한가람아파트)",02-489-2433,02-489-2433,3,55,0,5,19,14,미운영,37.537009,127.114494,cafe.daum.net/ilove-dream
송파구,4578,,키즈월드어린이집,가정,정상,5532,"서울특별시 송파구 토성로 37 304동 105호(풍납동, 현대리버빌아파트)",02-477-0242,02-477-0242,3,60,2,4,18,8,미운영,37.5307916,127.1152072,http//cafe.daum.net
송파구,4579,,고은별어린이집,가정,정상,5504,"서울특별시 송파구 올림픽로35길 104 24동 110호(신천동, 장미2차아파트)",02-416-4113,02-416-4113,4,89,0,4,20,20,미운영,,,
송파구,4580,,키즈스쿨어린이집,민간,정상,5823,"서울특별시 송파구 동남로 193 25동(가락동, 가락1차쌍용아파트)",02-408-5365,02-407-3310,13,384,2,22,145,141,운영,37.49563,127.128207,
송파구,4581,,내또래어린이집,가정,정상,5817,"서울특별시 송파구 새말로8길 12 102동 101호(문정동, 건영아파트)",02-404-3744,02-404-3748,3,57,0,6,19,19,미운영,37.4814923,127.125652,club.cyworld.com/4043744
송파구,4582,,사과나무어린이집,가정,정상,5735,"서울특별시 송파구 거마로 41 302동 101호(거여동, 현대3차아파트)",02-3402-3425,--,3,85,0,6,19,10,운영,37.4967963,127.1449275,
송파구,4583,,거여동화나라어린이집,민간,정상,5744,서울특별시 송파구 거마로5길 6 (거여동),02-401-2085,02-401-2085,6,214,0,10,54,35,운영,37.4945684,127.1442229,
송파구,4584,,꿈나무어린이집,가정,정상,5503,"서울특별시 송파구 송파대로 567 526동 110호(잠실동, 잠실주공5단지아파트)",02-423-6385,02-423-6385,3,20,1,4,15,13,미운영,37.515194,127.0948475,
송파구,4585,,예진어린이집,가정,정상,5507,"서울특별시 송파구 올림픽로 435 5동 111호(신천동, 미성아파트)",02-413-2418,02-413-2418,3,79,0,4,15,15,미운영,37.5174876,127.1070139,
송파구,4586,,큰나무어린이집,가정,정상,138917,"서울특별시 송파구 송파대로 567 527동 101호(잠실동, 주공아파트)",02-413-7036,02-413-7036,3,50,0,6,19,19,미운영,37.516491,127.0899574,
송파구,4587,,한사랑어린이집,가정,정상,5753,서울특별시 송파구 마천로43길 35 ,02-403-7168,02-403-7168,4,57,0,4,14,6,미운영,37.4995925,127.1503191,
송파구,4588,,샤론어린이집,가정,정상,5518,서울특별시 송파구 풍성로23길 41 (풍납동),02-487-8128,02-487-8128,2,74,0,5,16,9,미운영,37.5370685,127.1205583,
송파구,4589,,꿀벌어린이집,민간,정상,5605,서울특별시 송파구 백제고분로21길 6 (삼전동),02-419-6918,02-415-5610,3,95,0,5,30,17,미운영,37.5057869,127.0901691,
송파구,4590,,햇살어린이집,민간,정상,5603,서울특별시 송파구 삼학사로13길 12 (삼전동),02-412-6918,02-415-5610,3,125,0,9,29,29,미운영,37.5033801,127.0957581,http://sunkid.ukid.kr
송파구,4591,,별사랑어린이집,가정,정상,5576,서울특별시 송파구 백제고분로18길 4-6 1층,02-422-0403,--,3,54,0,4,20,14,미운영,37.5048993,127.0845302,
송파구,4592,,우리두리어린이집,민간,정상,5537,서울특별시 송파구 강동대로 61-15 .,02-489-5417,02-475-5417,6,224,0,12,80,49,운영,37.5277453,127.1147733,
송파구,4593,,다온어린이집,민간,정상,5736,서울특별시 송파구 거마로7길 42 (거여동),02-443-5996,02-2043-9171,8,459,1,16,107,92,운영,37.4975665,127.1416588,
송파구,4594,,요엘비전어린이집,가정,휴지,5760,서울특별시 송파구 성내천로49길 2-1 ,02-406-1243,02-406-1243,4,60,0,0,19,0,미운영,37.4937591,127.1561074,
송파구,4595,,지혜어린이집,가정,휴지,5506,"서울특별시 송파구 올림픽로43길 30 2동 102호(풍납동, 우성아파트)",02-470-8201,--,2,52,0,0,9,0,미운영,,,
송파구,4596,,미소어린이집,가정,정상,5773,서울특별시 송파구 오금로62길 3-11 동구빌라 101호 (거여동),02-430-2779,02-430-2779,3,39,0,6,14,12,미운영,37.4924913,127.1467607,
송파구,4597,,왕자와공주어린이집,가정,정상,5507,"서울특별시 송파구 올림픽로 435 214동 102호(신천동,파크리오)",02-422-3436,--,3,89,0,5,20,20,미운영,37.5219316,127.1135131,
송파구,4598,,오렌지어린이집,민간,정상,5517,서울특별시 송파구 바람드리8길 2 (풍납동),02-473-5273,070-8682-3714,5,126,0,7,45,33,미운영,37.537717,127.1177524,http://cafe.daum.net/orange5273
송파구,4599,,꾸미나라어린이집,가정,정상,5527,서울특별시 송파구 풍성로 38 (2층),02-487-2953,02-487-2953,3,74,0,5,15,13,미운영,37.5342777,127.1165415,www.cyworld.com/gumynara
송파구,4600,,새싹어린이집,민간,정상,5779,서울특별시 송파구 양산로8길 4 거여1단지 @ 관리동1층,02-3401-5427,02-3401-5427,4,84,0,5,37,8,미운영,37.4909359,127.1445388,
송파구,4601,,성심어린이집,민간,정상,5610,서울특별시 송파구 백제고분로39길 25-16 (),02-418-3889,02-418-7341,8,264,1,14,83,83,운영,37.5063287,127.1030099,
송파구,4602,,상아어린이집,가정,정상,5741,"서울특별시 송파구 오금로 407 7동 103호(오금동, 상아아파트)",02-6285-6285,02-6285-6285,3,55,0,7,20,20,미운영,37.4982404,127.136456,http://cafe.naver.com/sangakids
송파구,4603,,서울아산병원어린이집,직장,정상,5505,서울특별시 송파구 올림픽로43길 88 (서울시 송파구 강동대로13)(풍납동),02-3010-6902,02-3010-6900,18,1167,1,50,300,296,미운영,37.5289029,127.1099855,http://asanchild.com
송파구,4604,,우리어린이집,민간,정상,5532,서울특별시 송파구 토성로 37 현대리버빌아파트내(풍납동),02-474-1411,02-474-1417,6,121,1,7,46,26,운영,37.5307916,127.1152072,club.cyworld.com/woorieducare
송파구,4605,,딩동댕장미어린이집,가정,정상,5504,"서울특별시 송파구 올림픽로35길 104 18동 107(신천동, 장미아파트)",02-418-6813,02-470-9939,3,87,0,7,19,18,미운영,,,
송파구,4606,,현대어린이집,민간,정상,5531,서울특별시 송파구 토성로15길 15-6 비동(풍납동),02-484-3953,02-484-3953,5,102,0,9,34,32,미운영,37.5304749,127.1174678,
송파구,4607,,캥거루어린이집,민간,휴지,5531,서울특별시 송파구 토성로15길 10-1 ,02-472-9394,02-470-9939,7,109,0,0,41,0,미운영,37.5297141,127.1175446,
송파구,4608,,달님어린이집,민간,정상,5581,서울특별시 송파구 백제고분로22길 4-5 ,02-417-3725,02-417-3725,4,108,0,5,25,13,미운영,37.5033808,127.088928,cafe.daum.net/i-dalnim
송파구,4609,,동부영재어린이집,가정,정상,5698,"서울특별시 송파구 송파대로37길 29 103동 106호(가락동, 송파동부쎈트레빌)",070-7550-2944,--,3,85,0,5,19,16,미운영,37.500573,127.1092919,chonm52@hanmil.net
송파구,4610,,예꼬키즈어린이집,가정,정상,5607,"서울특별시 송파구 잠실로 88 114동 104호(잠실동, 레이크펠리스)",02-415-2321,--,3,75,0,5,20,20,미운영,37.5093357,127.0953638,
송파구,4611,,고려서머힐어린이집,민간,정상,5785,서울특별시 송파구 동남로18길 44 프라자아파트 관리동1층 고려서머힐어린이집,02-400-1137,02-400-1137,3,117,0,8,37,31,운영,37.4919492,127.1336195,
송파구,4612,,은별어린이집,민간,휴지,5704,서울특별시 송파구 송이로19길 41-4 ,02-409-1963,02-409-1963,4,84,0,0,32,0,운영,37.4999612,127.1246716,www.cyworld.com/toto1081
송파구,4613,,엘림가정어린이집,가정,휴지,138705,서울 송파구 가락1동 시영아파트 114동109호 ,02-3401-4979,--,0,0,0,0,11,0,,37.4910746,127.1358452,
송파구,4614,,석촌어린이집,민간,정상,5601,서울특별시 송파구 삼전로10길 45 (삼전동),02-423-0367,--,3,142,1,7,27,24,미운영,37.5046891,127.0943127,
